Year,Month,Elevation,Rain fall,Humidity,Air Tempurature,Tea Type,Tea Production,month_num,date
2018,FEB,HIGH,46.75,76,19.3,INSTANT TEA,0,2,01-02-2018
2018,FEB,HIGH,46.75,76,19.3,BIO TEA,61955,2,01-02-2018
2018,FEB,HIGH,46.75,76,19.3,CTC TEA,277606,2,01-02-2018
2018,FEB,MEDIUM,55.08,74.83333333,22.5,TOTAL BLACK TEA,3082196,2,01-02-2018
2018,FEB,MEDIUM,55.08,74.83333333,22.5,RECLAIMED TEA,31039,2,01-02-2018
2018,FEB,MEDIUM,55.08,74.83333333,22.5,ORTHODOX TEA,2383581,2,01-02-2018
2018,FEB,MEDIUM,55.08,74.83333333,22.5,GREEN TEA,110570,2,01-02-2018
2018,FEB,MEDIUM,55.08,74.83333333,22.5,INSTANT TEA,0,2,01-02-2018
2018,FEB,MEDIUM,55.08,74.83333333,22.5,BIO TEA,25294,2,01-02-2018
2018,FEB,MEDIUM,55.08,74.83333333,22.5,CTC TEA,642282,2,01-02-2018
2018,MAR,LOW,109.7,81.57142857,25.48,TOTAL BLACK TEA,18249809,3,01-03-2018
2018,MAR,LOW,109.7,81.57142857,25.48,RECLAIMED TEA,18631,3,01-03-2018
2018,MAR,LOW,109.7,81.57142857,25.48,ORTHODOX TEA,17075018,3,01-03-2018
2018,MAR,LOW,109.7,81.57142857,25.48,GREEN TEA,11855,3,01-03-2018
2018,MAR,LOW,109.7,81.57142857,25.48,INSTANT TEA,0,3,01-03-2018
2018,MAR,LOW,109.7,81.57142857,25.48,BIO TEA,8650,3,01-03-2018
2018,MAR,LOW,109.7,81.57142857,25.48,CTC TEA,1147510,3,01-03-2018
2018,MAR,HIGH,111.02,75,21.72,TOTAL BLACK TEA,6121951,3,01-03-2018
2018,MAR,HIGH,111.02,75,21.72,RECLAIMED TEA,113007,3,01-03-2018
2018,MAR,HIGH,111.02,75,21.72,ORTHODOX TEA,5612950,3,01-03-2018
2018,MAR,HIGH,111.02,75,21.72,GREEN TEA,135359,3,01-03-2018
2018,MAR,HIGH,111.02,75,21.72,INSTANT TEA,0,3,01-03-2018
2018,MAR,HIGH,111.02,75,21.72,BIO TEA,54641,3,01-03-2018
2018,MAR,HIGH,111.02,75,21.72,CTC TEA,341353,3,01-03-2018
2018,MAR,MEDIUM,130.27,73.83333333,23.78,TOTAL BLACK TEA,3936839,3,01-03-2018
2018,MAR,MEDIUM,130.27,73.83333333,23.78,RECLAIMED TEA,17060,3,01-03-2018
2018,MAR,MEDIUM,130.27,73.83333333,23.78,ORTHODOX TEA,3187292,3,01-03-2018
2018,MAR,MEDIUM,130.27,73.83333333,23.78,GREEN TEA,152278,3,01-03-2018
2018,MAR,MEDIUM,130.27,73.83333333,23.78,INSTANT TEA,0,3,01-03-2018
2018,MAR,MEDIUM,130.27,73.83333333,23.78,BIO TEA,43029,3,01-03-2018
2018,MAR,MEDIUM,130.27,73.83333333,23.78,CTC TEA,689459,3,01-03-2018
2018,APR,LOW,209.9,83.85714286,26.35,TOTAL BLACK TEA,15672717,4,01-04-2018
2018,APR,LOW,209.9,83.85714286,26.35,RECLAIMED TEA,32488,4,01-04-2018
2018,APR,LOW,209.9,83.85714286,26.35,ORTHODOX TEA,14736258,4,01-04-2018
2018,APR,LOW,209.9,83.85714286,26.35,GREEN TEA,11834,4,01-04-2018
2018,APR,LOW,209.9,83.85714286,26.35,INSTANT TEA,0,4,01-04-2018
2018,APR,LOW,209.9,83.85714286,26.35,BIO TEA,6909,4,01-04-2018
2018,APR,LOW,209.9,83.85714286,26.35,CTC TEA,897063,4,01-04-2018
2018,APR,HIGH,211.75,80.25,22.5,TOTAL BLACK TEA,7343825,4,01-04-2018
2018,APR,HIGH,211.75,80.25,22.5,RECLAIMED TEA,105481,4,01-04-2018
2018,APR,HIGH,211.75,80.25,22.5,ORTHODOX TEA,6682639,4,01-04-2018
2018,APR,HIGH,211.75,80.25,22.5,GREEN TEA,117355,4,01-04-2018
2018,APR,HIGH,211.75,80.25,22.5,INSTANT TEA,0,4,01-04-2018
2018,APR,HIGH,211.75,80.25,22.5,BIO TEA,82454,4,01-04-2018
2018,APR,HIGH,211.75,80.25,22.5,CTC TEA,473252,4,01-04-2018
2018,APR,MEDIUM,230,77.16666667,24.38,TOTAL BLACK TEA,4743018,4,01-04-2018
2018,APR,MEDIUM,230,77.16666667,24.38,RECLAIMED TEA,15751,4,01-04-2018
2018,APR,MEDIUM,230,77.16666667,24.38,ORTHODOX TEA,3870588,4,01-04-2018
2018,APR,MEDIUM,230,77.16666667,24.38,GREEN TEA,129586,4,01-04-2018
2018,APR,MEDIUM,230,77.16666667,24.38,INSTANT TEA,0,4,01-04-2018
2018,APR,MEDIUM,230,77.16666667,24.38,BIO TEA,55903,4,01-04-2018
2018,APR,MEDIUM,230,77.16666667,24.38,CTC TEA,800777,4,01-04-2018
2018,MAY,LOW,352.83,85.78571429,25.88,TOTAL BLACK TEA,19754237,5,01-05-2018
2018,MAY,LOW,352.83,85.78571429,25.88,RECLAIMED TEA,54447,5,01-05-2018
2018,MAY,LOW,352.83,85.78571429,25.88,ORTHODOX TEA,18607392,5,01-05-2018
2018,MAY,LOW,352.83,85.78571429,25.88,GREEN TEA,16209,5,01-05-2018
2018,MAY,LOW,352.83,85.78571429,25.88,INSTANT TEA,0,5,01-05-2018
2018,MAY,LOW,352.83,85.78571429,25.88,BIO TEA,10086,5,01-05-2018
2018,MAY,LOW,352.83,85.78571429,25.88,CTC TEA,1082313,5,01-05-2018
2018,MAY,HIGH,334.2,85.5,21.1,TOTAL BLACK TEA,7297735,5,01-05-2018
2018,MAY,HIGH,334.2,85.5,21.1,RECLAIMED TEA,197245,5,01-05-2018
2018,MAY,HIGH,334.2,85.5,21.1,ORTHODOX TEA,6567942,5,01-05-2018
2018,MAY,HIGH,334.2,85.5,21.1,GREEN TEA,107016,5,01-05-2018
2018,MAY,HIGH,334.2,85.5,21.1,INSTANT TEA,0,5,01-05-2018
2018,MAY,HIGH,334.2,85.5,21.1,BIO TEA,73080,5,01-05-2018
2018,MAY,HIGH,334.2,85.5,21.1,CTC TEA,459469,5,01-05-2018
2018,MAY,MEDIUM,362.25,79.83333333,23.78,TOTAL BLACK TEA,5223576,5,01-05-2018
2018,MAY,MEDIUM,362.25,79.83333333,23.78,RECLAIMED TEA,29031,5,01-05-2018
2018,MAY,MEDIUM,362.25,79.83333333,23.78,ORTHODOX TEA,4266165,5,01-05-2018
2018,MAY,MEDIUM,362.25,79.83333333,23.78,GREEN TEA,136359,5,01-05-2018
2018,MAY,MEDIUM,362.25,79.83333333,23.78,INSTANT TEA,0,5,01-05-2018
2018,MAY,MEDIUM,362.25,79.83333333,23.78,BIO TEA,62167,5,01-05-2018
2018,MAY,MEDIUM,362.25,79.83333333,23.78,CTC TEA,866213,5,01-05-2018
2018,JUN,LOW,155.3,84.42857143,24.94,TOTAL BLACK TEA,14844223,6,01-06-2018
2018,JUN,LOW,155.3,84.42857143,24.94,RECLAIMED TEA,53933,6,01-06-2018
2018,JUN,LOW,155.3,84.42857143,24.94,ORTHODOX TEA,13860510,6,01-06-2018
2018,JUN,LOW,155.3,84.42857143,24.94,GREEN TEA,10647,6,01-06-2018
2018,JUN,LOW,155.3,84.42857143,24.94,INSTANT TEA,0,6,01-06-2018
2018,JUN,LOW,155.3,84.42857143,24.94,BIO TEA,8130,6,01-06-2018
2018,JUN,LOW,155.3,84.42857143,24.94,CTC TEA,921650,6,01-06-2018
2018,JUN,HIGH,78.12,77,22.2,TOTAL BLACK TEA,4694841,6,01-06-2018
2018,JUN,HIGH,78.12,77,22.2,RECLAIMED TEA,114110,6,01-06-2018
2018,JUN,HIGH,78.12,77,22.2,ORTHODOX TEA,4244001,6,01-06-2018
2018,JUN,HIGH,78.12,77,22.2,GREEN TEA,87432,6,01-06-2018
2018,JUN,HIGH,78.12,77,22.2,INSTANT TEA,0,6,01-06-2018
2018,JUN,HIGH,78.12,77,22.2,BIO TEA,68894,6,01-06-2018
2018,JUN,HIGH,78.12,77,22.2,CTC TEA,267836,6,01-06-2018
2018,JUN,MEDIUM,133.43,70.16666667,24.07,TOTAL BLACK TEA,3502995,6,01-06-2018
2018,JUN,MEDIUM,133.43,70.16666667,24.07,RECLAIMED TEA,28006,6,01-06-2018
2018,JUN,MEDIUM,133.43,70.16666667,24.07,ORTHODOX TEA,2871245,6,01-06-2018
2018,JUN,MEDIUM,133.43,70.16666667,24.07,GREEN TEA,126486,6,01-06-2018
2018,JUN,MEDIUM,133.43,70.16666667,24.07,INSTANT TEA,0,6,01-06-2018
2018,JUN,MEDIUM,133.43,70.16666667,24.07,BIO TEA,41905,6,01-06-2018
2018,JUN,MEDIUM,133.43,70.16666667,24.07,CTC TEA,561839,6,01-06-2018
2018,JUL,LOW,85.29,80.92857143,25.4,TOTAL BLACK TEA,16511317,7,01-07-2018
2018,JUL,LOW,85.29,80.92857143,25.4,RECLAIMED TEA,75713,7,01-07-2018
2018,JUL,LOW,85.29,80.92857143,25.4,ORTHODOX TEA,15356612,7,01-07-2018
2018,JUL,LOW,85.29,80.92857143,25.4,GREEN TEA,9127,7,01-07-2018
2018,JUL,LOW,85.29,80.92857143,25.4,INSTANT TEA,0,7,01-07-2018
2018,JUL,LOW,85.29,80.92857143,25.4,BIO TEA,8739,7,01-07-2018
2018,JUL,LOW,85.29,80.92857143,25.4,CTC TEA,1070254,7,01-07-2018
2018,JUL,HIGH,84.48,76.75,21.92,TOTAL BLACK TEA,3742917,7,01-07-2018
2018,JUL,HIGH,84.48,76.75,21.92,RECLAIMED TEA,100731,7,01-07-2018
2018,JUL,HIGH,84.48,76.75,21.92,ORTHODOX TEA,3427456,7,01-07-2018
2018,JUL,HIGH,84.48,76.75,21.92,GREEN TEA,73864,7,01-07-2018
2018,JUL,HIGH,84.48,76.75,21.92,INSTANT TEA,0,7,01-07-2018
2018,JUL,HIGH,84.48,76.75,21.92,BIO TEA,64723,7,01-07-2018
2018,JUL,HIGH,84.48,76.75,21.92,CTC TEA,150008,7,01-07-2018
2018,JUL,MEDIUM,101.1,69.16666667,23.87,TOTAL BLACK TEA,3503959,7,01-07-2018
2018,JUL,MEDIUM,101.1,69.16666667,23.87,RECLAIMED TEA,69014,7,01-07-2018
2018,JUL,MEDIUM,101.1,69.16666667,23.87,ORTHODOX TEA,2907969,7,01-07-2018
2018,JUL,MEDIUM,101.1,69.16666667,23.87,GREEN TEA,83521,7,01-07-2018
2018,JUL,MEDIUM,101.1,69.16666667,23.87,INSTANT TEA,0,7,01-07-2018
2018,JUL,MEDIUM,101.1,69.16666667,23.87,BIO TEA,37720,7,01-07-2018
2018,JUL,MEDIUM,101.1,69.16666667,23.87,CTC TEA,489256,7,01-07-2018
2018,AUG,LOW,117.4,80.21428571,25.12,TOTAL BLACK TEA,14845056,8,01-08-2018
2018,AUG,LOW,117.4,80.21428571,25.12,RECLAIMED TEA,76115,8,01-08-2018
2018,AUG,LOW,117.4,80.21428571,25.12,ORTHODOX TEA,13708681,8,01-08-2018
2018,AUG,LOW,117.4,80.21428571,25.12,GREEN TEA,11953,8,01-08-2018
2018,AUG,LOW,117.4,80.21428571,25.12,INSTANT TEA,0,8,01-08-2018
2018,AUG,LOW,117.4,80.21428571,25.12,BIO TEA,9255,8,01-08-2018
2018,AUG,LOW,117.4,80.21428571,25.12,CTC TEA,1051005,8,01-08-2018
2018,AUG,HIGH,142.85,78.25,21.72,TOTAL BLACK TEA,3602221,8,01-08-2018
2018,AUG,HIGH,142.85,78.25,21.72,RECLAIMED TEA,91707,8,01-08-2018
2018,AUG,HIGH,142.85,78.25,21.72,ORTHODOX TEA,3319121,8,01-08-2018
2018,AUG,HIGH,142.85,78.25,21.72,GREEN TEA,88582,8,01-08-2018
2018,AUG,HIGH,142.85,78.25,21.72,INSTANT TEA,0,8,01-08-2018
2018,AUG,HIGH,142.85,78.25,21.72,BIO TEA,23863,8,01-08-2018
2018,AUG,HIGH,142.85,78.25,21.72,CTC TEA,167530,8,01-08-2018
2018,AUG,MEDIUM,135.12,69.66666667,23.7,TOTAL BLACK TEA,2934784,8,01-08-2018
2018,AUG,MEDIUM,135.12,69.66666667,23.7,RECLAIMED TEA,12745,8,01-08-2018
2018,AUG,MEDIUM,135.12,69.66666667,23.7,ORTHODOX TEA,2409202,8,01-08-2018
2018,AUG,MEDIUM,135.12,69.66666667,23.7,GREEN TEA,81196,8,01-08-2018
2018,AUG,MEDIUM,135.12,69.66666667,23.7,INSTANT TEA,0,8,01-08-2018
2018,AUG,MEDIUM,135.12,69.66666667,23.7,BIO TEA,32836,8,01-08-2018
2018,AUG,MEDIUM,135.12,69.66666667,23.7,CTC TEA,480001,8,01-08-2018
2018,SEP,LOW,187.44,81.5,25.5,TOTAL BLACK TEA,12064693,9,01-09-2018
2018,SEP,LOW,187.44,81.5,25.5,RECLAIMED TEA,50348,9,01-09-2018
2018,SEP,LOW,187.44,81.5,25.5,ORTHODOX TEA,11139632,9,01-09-2018
2018,SEP,LOW,187.44,81.5,25.5,GREEN TEA,10434,9,01-09-2018
2018,SEP,LOW,187.44,81.5,25.5,INSTANT TEA,0,9,01-09-2018
2018,SEP,LOW,187.44,81.5,25.5,BIO TEA,7463,9,01-09-2018
2018,SEP,LOW,187.44,81.5,25.5,CTC TEA,867250,9,01-09-2018
2018,SEP,HIGH,178.65,78,20.6,TOTAL BLACK TEA,3970250,9,01-09-2018
2018,SEP,HIGH,178.65,78,20.6,RECLAIMED TEA,91643,9,01-09-2018
2018,SEP,HIGH,178.65,78,20.6,ORTHODOX TEA,3671295,9,01-09-2018
2018,SEP,HIGH,178.65,78,20.6,GREEN TEA,93063,9,01-09-2018
2018,SEP,HIGH,178.65,78,20.6,INSTANT TEA,0,9,01-09-2018
2018,SEP,HIGH,178.65,78,20.6,BIO TEA,20963,9,01-09-2018
2018,SEP,HIGH,178.65,78,20.6,CTC TEA,186350,9,01-09-2018
2018,SEP,MEDIUM,187.77,70.5,23.56,TOTAL BLACK TEA,3164808,9,01-09-2018
2018,SEP,MEDIUM,187.77,70.5,23.56,RECLAIMED TEA,8707,9,01-09-2018
2018,SEP,MEDIUM,187.77,70.5,23.56,ORTHODOX TEA,2515231,9,01-09-2018
2018,SEP,MEDIUM,187.77,70.5,23.56,GREEN TEA,84114,9,01-09-2018
2018,SEP,MEDIUM,187.77,70.5,23.56,INSTANT TEA,0,9,01-09-2018
2018,SEP,MEDIUM,187.77,70.5,23.56,BIO TEA,35235,9,01-09-2018
2018,SEP,MEDIUM,187.77,70.5,23.56,CTC TEA,605635,9,01-09-2018
2018,OCT,LOW,398.16,85.5,25.23,TOTAL BLACK TEA,17462653,10,01-10-2018
2018,OCT,LOW,398.16,85.5,25.23,RECLAIMED TEA,52689,10,01-10-2018
2018,OCT,LOW,398.16,85.5,25.23,ORTHODOX TEA,16217226,10,01-10-2018
2018,OCT,LOW,398.16,85.5,25.23,GREEN TEA,12799,10,01-10-2018
2018,OCT,LOW,398.16,85.5,25.23,INSTANT TEA,0,10,01-10-2018
2018,OCT,LOW,398.16,85.5,25.23,BIO TEA,11843,10,01-10-2018
2018,OCT,LOW,398.16,85.5,25.23,CTC TEA,1180896,10,01-10-2018
2018,OCT,HIGH,399.9,88,21.38,TOTAL BLACK TEA,7038897,10,01-10-2018
2018,OCT,HIGH,399.9,88,21.38,RECLAIMED TEA,71044,10,01-10-2018
2018,OCT,HIGH,399.9,88,21.38,ORTHODOX TEA,6425891,10,01-10-2018
2018,OCT,HIGH,399.9,88,21.38,GREEN TEA,121350,10,01-10-2018
2018,OCT,HIGH,399.9,88,21.38,INSTANT TEA,0,10,01-10-2018
2018,OCT,HIGH,399.9,88,21.38,BIO TEA,44613,10,01-10-2018
2018,OCT,HIGH,399.9,88,21.38,CTC TEA,497350,10,01-10-2018
2018,OCT,MEDIUM,422.25,79.66666667,23.35,TOTAL BLACK TEA,4958844,10,01-10-2018
2018,OCT,MEDIUM,422.25,79.66666667,23.35,RECLAIMED TEA,3467,10,01-10-2018
2018,OCT,MEDIUM,422.25,79.66666667,23.35,ORTHODOX TEA,3767456,10,01-10-2018
2018,OCT,MEDIUM,422.25,79.66666667,23.35,GREEN TEA,119588,10,01-10-2018
2018,OCT,MEDIUM,422.25,79.66666667,23.35,INSTANT TEA,0,10,01-10-2018
2018,OCT,MEDIUM,422.25,79.66666667,23.35,BIO TEA,55907,10,01-10-2018
2018,OCT,MEDIUM,422.25,79.66666667,23.35,CTC TEA,1132014,10,01-10-2018
2018,NOV,LOW,279.44,85.42857143,25.07,TOTAL BLACK TEA,16122727,11,01-11-2018
2018,NOV,LOW,279.44,85.42857143,25.07,RECLAIMED TEA,40947,11,01-11-2018
2018,NOV,LOW,279.44,85.42857143,25.07,ORTHODOX TEA,15033508,11,01-11-2018
2018,NOV,LOW,279.44,85.42857143,25.07,GREEN TEA,9046,11,01-11-2018
2018,NOV,LOW,279.44,85.42857143,25.07,INSTANT TEA,0,11,01-11-2018
2018,NOV,LOW,279.44,85.42857143,25.07,BIO TEA,10030,11,01-11-2018
2018,NOV,LOW,279.44,85.42857143,25.07,CTC TEA,1038243,11,01-11-2018
2018,NOV,HIGH,232.35,84.5,20.82,TOTAL BLACK TEA,4818105,11,01-11-2018
2018,NOV,HIGH,232.35,84.5,20.82,RECLAIMED TEA,88564,11,01-11-2018
2018,NOV,HIGH,232.35,84.5,20.82,ORTHODOX TEA,4496018,11,01-11-2018
2018,NOV,HIGH,232.35,84.5,20.82,GREEN TEA,106243,11,01-11-2018
2018,NOV,HIGH,232.35,84.5,20.82,INSTANT TEA,0,11,01-11-2018
2018,NOV,HIGH,232.35,84.5,20.82,BIO TEA,31021,11,01-11-2018
2018,NOV,HIGH,232.35,84.5,20.82,CTC TEA,202503,11,01-11-2018
2018,NOV,MEDIUM,260.32,81.66666667,22.88,TOTAL BLACK TEA,3767643,11,01-11-2018
2018,NOV,MEDIUM,260.32,81.66666667,22.88,RECLAIMED TEA,16289,11,01-11-2018
2018,NOV,MEDIUM,260.32,81.66666667,22.88,ORTHODOX TEA,3092054,11,01-11-2018
2018,NOV,MEDIUM,260.32,81.66666667,22.88,GREEN TEA,69141,11,01-11-2018
2018,NOV,MEDIUM,260.32,81.66666667,22.88,INSTANT TEA,0,11,01-11-2018
2018,NOV,MEDIUM,260.32,81.66666667,22.88,BIO TEA,41917,11,01-11-2018
2018,NOV,MEDIUM,260.32,81.66666667,22.88,CTC TEA,617383,11,01-11-2018
2018,DEC,LOW,96.03,82.28571429,24.73,TOTAL BLACK TEA,17158295,12,01-12-2018
2018,DEC,LOW,96.03,82.28571429,24.73,RECLAIMED TEA,45346,12,01-12-2018
2018,DEC,LOW,96.03,82.28571429,24.73,ORTHODOX TEA,16091499,12,01-12-2018
2018,DEC,LOW,96.03,82.28571429,24.73,GREEN TEA,8888,12,01-12-2018
2018,DEC,LOW,96.03,82.28571429,24.73,INSTANT TEA,0,12,01-12-2018
2018,DEC,LOW,96.03,82.28571429,24.73,BIO TEA,11840,12,01-12-2018
2018,DEC,LOW,96.03,82.28571429,24.73,CTC TEA,1009611,12,01-12-2018
2018,DEC,HIGH,77.58,77.5,20.15,TOTAL BLACK TEA,5076066,12,01-12-2018
2018,DEC,HIGH,77.58,77.5,20.15,RECLAIMED TEA,92438,12,01-12-2018
2018,DEC,HIGH,77.58,77.5,20.15,ORTHODOX TEA,4594159,12,01-12-2018
2018,DEC,HIGH,77.58,77.5,20.15,GREEN TEA,122553,12,01-12-2018
2018,DEC,HIGH,77.58,77.5,20.15,INSTANT TEA,0,12,01-12-2018
2018,DEC,HIGH,77.58,77.5,20.15,BIO TEA,47379,12,01-12-2018
2018,DEC,HIGH,77.58,77.5,20.15,CTC TEA,342090,12,01-12-2018
2018,DEC,MEDIUM,88.72,78.5,22.28,TOTAL BLACK TEA,3847812,12,01-12-2018
2018,DEC,MEDIUM,88.72,78.5,22.28,RECLAIMED TEA,7538,12,01-12-2018
2018,DEC,MEDIUM,88.72,78.5,22.28,ORTHODOX TEA,3079693,12,01-12-2018
2018,DEC,MEDIUM,88.72,78.5,22.28,GREEN TEA,93539,12,01-12-2018
2018,DEC,MEDIUM,88.72,78.5,22.28,INSTANT TEA,0,12,01-12-2018
2018,DEC,MEDIUM,88.72,78.5,22.28,BIO TEA,36692,12,01-12-2018
2018,DEC,MEDIUM,88.72,78.5,22.28,CTC TEA,723890,12,01-12-2018
2019,JAN,LOW,20.26,77.25,24.82,TOTAL BLACK TEA,14714354,1,01-01-2019
2019,JAN,LOW,20.26,77.25,24.82,RECLAIMED TEA,54677,1,01-01-2019
2019,JAN,LOW,20.26,77.25,24.82,ORTHODOX TEA,13751382,1,01-01-2019
2019,JAN,LOW,20.26,77.25,24.82,GREEN TEA,8500,1,01-01-2019
2019,JAN,LOW,20.26,77.25,24.82,INSTANT TEA,0,1,01-01-2019
2019,JAN,LOW,20.26,77.25,24.82,BIO TEA,10154,1,01-01-2019
2019,JAN,LOW,20.26,77.25,24.82,CTC TEA,898141,1,01-01-2019
2019,JAN,HIGH,41,77,19.82,TOTAL BLACK TEA,4757616,1,01-01-2019
2019,JAN,HIGH,41,77,19.82,RECLAIMED TEA,125710,1,01-01-2019
2019,JAN,HIGH,41,77,19.82,ORTHODOX TEA,4312044,1,01-01-2019
2019,JAN,HIGH,41,77,19.82,GREEN TEA,104882,1,01-01-2019
2019,JAN,HIGH,41,77,19.82,INSTANT TEA,0,1,01-01-2019
2019,JAN,HIGH,41,77,19.82,BIO TEA,57580,1,01-01-2019
2019,JAN,HIGH,41,77,19.82,CTC TEA,262283,1,01-01-2019
2019,JAN,MEDIUM,38.27,75.66666667,22.22,TOTAL BLACK TEA,3660766,1,01-01-2019
2019,JAN,MEDIUM,38.27,75.66666667,22.22,ORTHODOX TEA,2973455,1,01-01-2019
2019,JAN,MEDIUM,38.27,75.66666667,22.22,GREEN TEA,106364,1,01-01-2019
2019,JAN,MEDIUM,38.27,75.66666667,22.22,INSTANT TEA,0,1,01-01-2019
2019,JAN,MEDIUM,38.27,75.66666667,22.22,BIO TEA,38779,1,01-01-2019
2019,JAN,MEDIUM,38.27,75.66666667,22.22,CTC TEA,648532,1,01-01-2019
2019,FEB,LOW,117.2,80.58333333,25.82,TOTAL BLACK TEA,14097107,2,01-02-2019
2019,FEB,LOW,117.2,80.58333333,25.82,RECLAIMED TEA,41255,2,01-02-2019
2019,FEB,LOW,117.2,80.58333333,25.82,ORTHODOX TEA,13164073,2,01-02-2019
2019,FEB,LOW,117.2,80.58333333,25.82,GREEN TEA,7581,2,01-02-2019
2019,FEB,LOW,117.2,80.58333333,25.82,INSTANT TEA,0,2,01-02-2019
2019,FEB,LOW,117.2,80.58333333,25.82,BIO TEA,9349,2,01-02-2019
2019,FEB,LOW,117.2,80.58333333,25.82,CTC TEA,882430,2,01-02-2019
2019,FEB,HIGH,95.88,79,21.18,TOTAL BLACK TEA,4112913,2,01-02-2019
2019,FEB,HIGH,95.88,79,21.18,RECLAIMED TEA,120396,2,01-02-2019
2019,FEB,HIGH,95.88,79,21.18,ORTHODOX TEA,3738318,2,01-02-2019
2019,FEB,HIGH,95.88,79,21.18,GREEN TEA,107248,2,01-02-2019
2019,FEB,HIGH,95.88,79,21.18,INSTANT TEA,0,2,01-02-2019
2019,FEB,HIGH,95.88,79,21.18,BIO TEA,35170,2,01-02-2019
2019,FEB,HIGH,95.88,79,21.18,CTC TEA,219029,2,01-02-2019
2019,FEB,MEDIUM,147.93,76.66666667,23.36,TOTAL BLACK TEA,3279462,2,01-02-2019
2019,FEB,MEDIUM,147.93,76.66666667,23.36,RECLAIMED TEA,13612,2,01-02-2019
2019,FEB,MEDIUM,147.93,76.66666667,23.36,ORTHODOX TEA,2704553,2,01-02-2019
2019,FEB,MEDIUM,147.93,76.66666667,23.36,GREEN TEA,112259,2,01-02-2019
2019,FEB,MEDIUM,147.93,76.66666667,23.36,INSTANT TEA,0,2,01-02-2019
2019,FEB,MEDIUM,147.93,76.66666667,23.36,BIO TEA,30292,2,01-02-2019
2019,FEB,MEDIUM,147.93,76.66666667,23.36,CTC TEA,531005,2,01-02-2019
2019,MAR,LOW,55.21,77.91666667,26.22,TOTAL BLACK TEA,18204033,3,01-03-2019
2019,MAR,LOW,55.21,77.91666667,26.22,RECLAIMED TEA,62045,3,01-03-2019
2019,MAR,LOW,55.21,77.91666667,26.22,ORTHODOX TEA,17050442,3,01-03-2019
2019,MAR,LOW,55.21,77.91666667,26.22,GREEN TEA,8674,3,01-03-2019
2019,MAR,LOW,55.21,77.91666667,26.22,INSTANT TEA,0,3,01-03-2019
2019,MAR,LOW,55.21,77.91666667,26.22,BIO TEA,7822,3,01-03-2019
2019,MAR,LOW,55.21,77.91666667,26.22,CTC TEA,1083724,3,01-03-2019
2019,MAR,HIGH,14.32,62.25,21.75,TOTAL BLACK TEA,5589761,3,01-03-2019
2019,MAR,HIGH,14.32,62.25,21.75,RECLAIMED TEA,137920,3,01-03-2019
2019,MAR,HIGH,14.32,62.25,21.75,ORTHODOX TEA,5139795,3,01-03-2019
2019,MAR,HIGH,14.32,62.25,21.75,GREEN TEA,112035,3,01-03-2019
2019,MAR,HIGH,14.32,62.25,21.75,INSTANT TEA,0,3,01-03-2019
2019,MAR,HIGH,14.32,62.25,21.75,BIO TEA,49156,3,01-03-2019
2019,MAR,HIGH,14.32,62.25,21.75,CTC TEA,262891,3,01-03-2019
2019,MAR,MEDIUM,31.27,61.5,23.93,TOTAL BLACK TEA,4309965,3,01-03-2019
2019,MAR,MEDIUM,31.27,61.5,23.93,RECLAIMED TEA,11301,3,01-03-2019
2019,MAR,MEDIUM,31.27,61.5,23.93,ORTHODOX TEA,3630525,3,01-03-2019
2019,MAR,MEDIUM,31.27,61.5,23.93,GREEN TEA,131929,3,01-03-2019
2019,MAR,MEDIUM,31.27,61.5,23.93,INSTANT TEA,0,3,01-03-2019
2019,MAR,MEDIUM,31.27,61.5,23.93,BIO TEA,48490,3,01-03-2019
2019,MAR,MEDIUM,31.27,61.5,23.93,CTC TEA,619650,3,01-03-2019
2019,APR,LOW,150.97,80.58333333,26.85,TOTAL BLACK TEA,14560188,4,01-04-2019
2019,APR,LOW,150.97,80.58333333,26.85,RECLAIMED TEA,31638,4,01-04-2019
2019,APR,LOW,150.97,80.58333333,26.85,ORTHODOX TEA,13663846,4,01-04-2019
2019,APR,LOW,150.97,80.58333333,26.85,GREEN TEA,7907,4,01-04-2019
2019,APR,LOW,150.97,80.58333333,26.85,INSTANT TEA,0,4,01-04-2019
2019,APR,LOW,150.97,80.58333333,26.85,BIO TEA,5388,4,01-04-2019
2019,APR,LOW,150.97,80.58333333,26.85,CTC TEA,859316,4,01-04-2019
2019,APR,HIGH,125.9,76.25,22.85,TOTAL BLACK TEA,5190500,4,01-04-2019
2019,APR,HIGH,125.9,76.25,22.85,RECLAIMED TEA,92962,4,01-04-2019
2019,APR,HIGH,125.9,76.25,22.85,ORTHODOX TEA,4887959,4,01-04-2019
2019,APR,HIGH,125.9,76.25,22.85,GREEN TEA,117612,4,01-04-2019
2019,APR,HIGH,125.9,76.25,22.85,INSTANT TEA,0,4,01-04-2019
2019,APR,HIGH,125.9,76.25,22.85,BIO TEA,42384,4,01-04-2019
2019,APR,HIGH,125.9,76.25,22.85,CTC TEA,167196,4,01-04-2019
2019,APR,MEDIUM,172.33,73,24.9,TOTAL BLACK TEA,3661682,4,01-04-2019
2019,APR,MEDIUM,172.33,73,24.9,ORTHODOX TEA,3123105,4,01-04-2019
2019,APR,MEDIUM,172.33,73,24.9,GREEN TEA,98587,4,01-04-2019
2019,APR,MEDIUM,172.33,73,24.9,INSTANT TEA,0,4,01-04-2019
